participant_ID,composition_number,text_ID,error,error_type,fb_type
RZA1,4th,RZA1_4,el (Sr) [Sr.] Charles Bingley y el (Sr) [Sr.] Fitzwilliam Darcy,,
RZA1,4th,RZA1_4,"el (Sr) [Sr.] Bingley, de entrada, mostró interés por Jane",,
RZA1,4th,RZA1_4,"pero esto no llegó a cumplirse, [puesto que] de repente Bingley decidió regresar a Londres",,
RZA1,4th,RZA1_4,"Darcy no le cayó bien a nadie, (incluso) [ni siquiera] a Elizabeth, por su carácter orgulloso",,
RZA1,4th,RZA1_4,e incluso le pidió (su) [la] mano (en matrimonio),,
RZA1,4th,RZA1_4,"sin embargo, cambió de (la mente) [opinión] en cuanto se dio cuenta de que su familia no",,
RZA1,4th,RZA1_4,ella se lo contó (a) [al] Sr. Darcy y a sus tíos,,
RZA1,4th,RZA1_4,ella se lo contó al (Sr) [Sr.] Darcy y a sus tíos,,
RZA1,4th,RZA1_4,[el] Sr. y [la] Sra. Gardiner,,
RZA1,4th,RZA1_4,el (Sr) [Sr.] y la (Sra) [Sra.] Gardiner,,
RZA1,4th,RZA1_4,Darcy intentó persuadir a Wickhan (a) [de] casarse con Lydia,,
RZA1,4th,RZA1_4,para evitar que la familia (de) Bennet cayera en deshonor,,
RZA1,4th,RZA1_4,"pero, por mucho que (le) [se lo] pidiera, el soldado se negaba a hacerlo",,
RZA1,4th,RZA1_4,entre los invitados (sólo) [solo] había los tíos de Lydia y del Sr. Darcy,,
RZA1,4th,RZA1_4,los tíos de Lydia y [el] Sr. Darcy,,
RZA1,4th,RZA1_4,los tíos de Lydia y el (Sr) [Sr.] Darcy,,
RZA1,4th,RZA1_4,Lydia desveló a Elizabeth que fue [el] Sr. Darcy quien les encontró,,
RZA1,4th,RZA1_4,Lydia desveló a Elizabeth que fue el (Sr) [Sr.] Darcy quien les encontró,,
RZA1,4th,RZA1_4,"[y] no los Gardiner, como pensaba la familia",,
RZA1,4th,RZA1_4,Bingley y Darcy (vinieron) [fueron] a Longbourn y ambos pidieron las manos de las hermanas mayores,,
RZA1,4th,RZA1_4,repetición léxica,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
