"","participant_ID","text_ID","error","error_type","fb_type","error_item","error_reps","solution_item","pass_solution_reps","fail_solution_reps","word_count","TextNum","error_count","error_rate","error_count_per_type","error_rate_per_type","fb_rate_per_type"
"990","IHG1","IHG1_1","ha (disminuido desde) [pasado de ser de] entre el 60% y el 70% (hasta) [a estar] entre el 20% y el 25%","Substitution","R","disminuido desde, hasta",0,"pasado de ser de, a estar",0,0,505,1,25,0.0495049504950495,12,0.0237623762376238,0
"991","IHG1","IHG1_1","puede dejar familias sin (unos) ingresos","Determination","D.N.M","unos",0,NA,0,0,505,1,25,0.0495049504950495,6,0.0118811881188119,0
"992","IHG1","IHG1_1","en vez de marcar casillas (para) [que] mostrar al mundo moderno como evidencia de progreso","Substitution","D.N.M","para",5,"que",0,0,505,1,25,0.0495049504950495,12,0.0237623762376238,0
"993","IHG1","IHG1_2","ese fue exactamente el caso de los habitantes (costales) [de la costa] del Reino Unido","Creation","D.N.M","costales",0,"de la costa",0,0,583,2,9,0.0154373927958834,2,0.00343053173241852,0.0316831683168317
"994","IHG1","IHG1_2","no es sorprendente que estos lustrosos (arcos iris) [arcoíris]","Creation","None","arcos iris",0,"arcoíris",0,0,583,2,9,0.0154373927958834,2,0.00343053173241852,0
"995","IHG1","IHG1_2","el (prodigo) [prodigio] recibió su nombre a principios del siglo XVII por el astrónomo y científico","Substitution","D.N.M","prodigo",0,"prodigio",0,0,583,2,9,0.0154373927958834,1,0.00171526586620926,0.0316831683168317
"996","IHG1","IHG1_2","no obstante, (para) algunos afortunados ayer en el Reino Unido, pudieron ver el espectáculo","Government","D.M.","para",1,NA,0,0,583,2,9,0.0154373927958834,3,0.00514579759862779,0.00594059405940594
"997","IHG1","IHG1_2","esa interacción (se) crea energía, y una parte de ella se emite en forma de luz","Pronoun","D.N.M","se",0,NA,0,0,583,2,9,0.0154373927958834,1,0.00171526586620926,0.0316831683168317
"998","IHG1","IHG1_2","no solo fue un símbolo personal de los tiempos positivos (para) que le esperan a su sobrino","Government","D.N.M","para",1,NA,0,0,583,2,9,0.0154373927958834,3,0.00514579759862779,0.0316831683168317
"999","IHG1","IHG1_2","¿por qué es tan (rara) [raro] verla en esta parte del mundo?","Gender","D.M.","rara",0,"raro",0,0,583,2,9,0.0154373927958834,2,0.00343053173241852,0.00594059405940594
"1000","IHG1","IHG1_2","al final, el lugar donde (lo) [la] vi anoche estaba","Gender","D.M.","lo",0,"la",0,0,583,2,9,0.0154373927958834,2,0.00343053173241852,0.00594059405940594
"1001","IHG1","IHG1_2","tratar de planear (para) ver la aurora boreal es como tratar de encontrar una aguja en un pajar","Government","D.N.M","para",1,NA,0,0,583,2,9,0.0154373927958834,3,0.00514579759862779,0.0316831683168317
"1002","IHG1","IHG1_3","la globalización es un proceso destructivo (a) [de] la cultura","Government","D.N.M","a",0,"de",0,0,348,3,13,0.0373563218390805,2,0.00574712643678161,0.00857632933104631
"1003","IHG1","IHG1_3","hasta qué punto se puede decir que [es] un proceso positivo o negativo","Ellipsis","D.N.M",NA,0,"es",3,0,348,3,13,0.0373563218390805,1,0.0028735632183908,0.00857632933104631
"1004","IHG1","IHG1_3","con ingresos de menos de 1$ (cada) [al] día","Substitution","None","cada",0,"al",0,0,348,3,13,0.0373563218390805,4,0.0114942528735632,0.00171526586620926
"1005","IHG1","IHG1_3","este proceso ha sido distinto en (estas) [estos] lugares","Gender","D.N.M","estas",0,"estos",4,0,348,3,13,0.0373563218390805,2,0.00574712643678161,0.00857632933104631
"1006","IHG1","IHG1_3","la misma experiencia con (respeto) [respecto] a la globalización","Substitution","I.L.","respeto",0,"respecto",1,0,348,3,13,0.0373563218390805,4,0.0114942528735632,0
"1007","IHG1","IHG1_3","es un concepto que tiene más de cinco millones de (maneras para definirlo) [definiciones]","Analysis","R","maneras para definirlo",0,"definiciones",0,0,348,3,13,0.0373563218390805,1,0.0028735632183908,0
"1008","IHG1","IHG1_3","y hasta (que) [qué] punto se puede decir que es un proceso positivo o negativo","Substitution","D.N.M","que",0,"qué",1,0,348,3,13,0.0373563218390805,4,0.0114942528735632,0.00857632933104631
"1009","IHG1","IHG1_3","debido al hecho [de] que según el Banco Mundial hay 1200 millones de personas","Government","D.N.M",NA,0,"de",2,0,348,3,13,0.0373563218390805,2,0.00574712643678161,0.00857632933104631
"1010","IHG1","IHG1_3","se puede discutir que no es [este] el caso en todos los países","Determination","D.N.M",NA,0,"este",1,0,348,3,13,0.0373563218390805,2,0.00574712643678161,0.00857632933104631
"1011","IHG1","IHG1_3","debido (al mezclar) [a la mezcla] de mercados","Substitution","D.N.M","al mezclar",0,"a la mezcla",0,0,348,3,13,0.0373563218390805,4,0.0114942528735632,0.00857632933104631
"1012","IHG1","IHG1_3","también se (lo) [la] puede ver como una oportunidad","Gender","I.L.","lo",0,"la",0,0,348,3,13,0.0373563218390805,2,0.00574712643678161,0
"1013","IHG1","IHG1_3","separar las economías más desarrolladas de las que [lo] son menos","Pronoun","D.N.M",NA,0,"lo",2,0,348,3,13,0.0373563218390805,1,0.0028735632183908,0.00857632933104631
"1014","IHG1","IHG1_3","puede dar visibilidad a culturas diferentes en todas [las] partes del mundo","Determination","D.N.M",NA,0,"las",7,0,348,3,13,0.0373563218390805,2,0.00574712643678161,0.00857632933104631
"1015","IHG1","IHG1_4","no sabíamos [hacer] nada mejor y habíamos estado bebiendo todo el día","Ellipsis","D.N.M",NA,NA,"hacer",NA,NA,441,4,8,0.018140589569161,1,0.00226757369614512,0.0258620689655172
"1016","IHG1","IHG1_4","quien también estaba allí el día [en] que Sara murió","Government","D.N.M",NA,NA,"en",NA,NA,441,4,8,0.018140589569161,6,0.0136054421768707,0.0258620689655172
"1017","IHG1","IHG1_4","cuando decidimos salir (en) [con] el barco","Government","D.N.M","en",NA,"con",NA,NA,441,4,8,0.018140589569161,6,0.0136054421768707,0.0258620689655172
"1018","IHG1","IHG1_4","un nuevo sospechoso, Nicandro, (quién) [quien] también estaba allí","Substitution","D.N.M","quién",NA,"quien",NA,NA,441,4,8,0.018140589569161,1,0.00226757369614512,0.0258620689655172
"1019","IHG1","IHG1_4","para los que se incorporan ahora a esta noticia, (desde) hace 18 años, una chica","Government","D.M.","desde",NA,NA,NA,NA,441,4,8,0.018140589569161,6,0.0136054421768707,0
"1020","IHG1","IHG1_4","murió al caer (de) [con] su paracaídas, que había sido manipulado","Government","D.N.M","de",NA,"con",NA,NA,441,4,8,0.018140589569161,6,0.0136054421768707,0.0258620689655172
"1021","IHG1","IHG1_4","estábamos en la casa del lago de mis padres (para) [por] las vacaciones de verano","Government","D.M.","para",NA,"por",NA,NA,441,4,8,0.018140589569161,6,0.0136054421768707,0
"1022","IHG1","IHG1_4","nada de esto habría pasado si no hubiéramos salido (en) [con] el barco","Government","D.N.M","en",NA,"con",NA,NA,441,4,8,0.018140589569161,6,0.0136054421768707,0.0258620689655172
"1023","IHL1","IHL1_1","es menos una cuestión de castigar y disuadir a los delincuentes (sino) [que] de proporcionar un","Substitution","D.N.M","sino",0,"que",1,0,548,1,7,0.0127737226277372,4,0.0072992700729927,0
"1024","IHL1","IHL1_1","es cierto que, para la (mitad) [fracción] de la población que puede sobrevivir","Substitution","I.M.","mitad",0,"fracción",0,0,548,1,7,0.0127737226277372,4,0.0072992700729927,0
"1025","IHL1","IHL1_1","la idea amenazadora de ir a la cárcel se vuelve (redundante) [irrelevante]","Substitution","I.M.","redundante",0,"irrelevante",0,0,548,1,7,0.0127737226277372,4,0.0072992700729927,0
"1026","IHL1","IHL1_1","con su gran cantidad de (administración) [procedimientos burocráticos y administrativos]","Synthesis","None","administración",0,"procedimientos burocráticos y administrativos",1,0,548,1,7,0.0127737226277372,1,0.00182481751824818,0
"1027","IHL1","IHL1_1","es verdad que abordar la (causa) raíz de un problema ayudará no solo a entenderlo","Excess word(s)","D.N.M","causa",0,NA,0,0,548,1,7,0.0127737226277372,2,0.00364963503649635,0
"1028","IHL1","IHL1_1","no solo a entenderlo sino a resolverlo, (no obstante) [mientras que] limitarse a abordar lo que se ve","Substitution","D.N.M","no obstante",0,"mientras que",2,0,548,1,7,0.0127737226277372,4,0.0072992700729927,0
"1029","IHL1","IHL1_1","(fundamentalmente) encerrar a la gente no es tan claro ni eficaz como pueda parecer","Excess word(s)","D.N.M","fundamentalmente",0,NA,0,0,548,1,7,0.0127737226277372,2,0.00364963503649635,0
"1030","IHL1","IHL1_2","(esa) [esta] es la infrecuente oportunidad que tengo para aclarar","Determination","D.N.M","esa",1,"esta",3,0,586,2,38,0.0648464163822526,2,0.00341296928327645,0.0072992700729927
"1031","IHL1","IHL1_2","claro que tengo algunas (elecciones) [preferencias]","Substitution","D.N.M","elecciones",0,"preferencias",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1032","IHL1","IHL1_2","no obstante, siempre triunfa la (sphero) [esfera] de fuego","Creation","D.N.M","sphero",0,"esfera",0,0,586,2,38,0.0648464163822526,2,0.00341296928327645,0.0072992700729927
"1033","IHL1","IHL1_2","como si los compusiera (en) [a] un ritmo seguro","Government","D.N.M","en",0,"a",5,0,586,2,38,0.0648464163822526,6,0.0102389078498294,0.0072992700729927
"1034","IHL1","IHL1_2","por eso, doy un paseo cada sábado (estrictamente) [religiosamente] por cualquier lugar que desee","Substitution","D.N.M","estrictamente",0,"religiosamente",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1035","IHL1","IHL1_2","por eso, doy un paseo (religiosamente) cada sábado [religiosamente] por cualquier lugar que desee","Order","D.N.M","religiosamente",0,"religiosamente",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0.0072992700729927
"1036","IHL1","IHL1_2","es el primer día del fin de (la) semana","Determination","D.N.M","la",0,NA,0,0,586,2,38,0.0648464163822526,2,0.00341296928327645,0.0072992700729927
"1037","IHL1","IHL1_2","este clima apacible me sienta muy bien, (donde) [pues propicia que] los campos (están) [estén] cubiertos","Synthesis","I.M.","donde, están",0,"pues propicia que, estén",0,0,586,2,38,0.0648464163822526,3,0.00511945392491468,0.00364963503649635
"1038","IHL1","IHL1_2","el cielo azul me calienta (suficientemente) [lo suficiente como] para que me sienta contenta","Synthesis","R","suficientemente",0,"lo suficiente como",0,0,586,2,38,0.0648464163822526,3,0.00511945392491468,0
"1039","IHL1","IHL1_2","lo que significa [que es] un día para mí","Ellipsis","None",NA,0,"que es",1,0,586,2,38,0.0648464163822526,4,0.0068259385665529,0.00182481751824818
"1040","IHL1","IHL1_2","lo que significa que es un día para (mi) [mí]","Substitution","D.N.M","mi",0,"mí",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1041","IHL1","IHL1_2","no hay nada mejor que pueda imaginar (en) hacer hoy","Government","D.N.M","en",1,NA,0,0,586,2,38,0.0648464163822526,6,0.0102389078498294,0.0072992700729927
"1042","IHL1","IHL1_2","la (perezosa) gente [perezosa] aún duerme","Order","D.M.","perezosa",0,"perezosa",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0
"1043","IHL1","IHL1_2","esta es la [infrecuente] oportunidad (infrecuente) que tengo para aclarar","Order","D.M.","infrecuente",0,"infrecuente",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0
"1044","IHL1","IHL1_2","sería mentira (que) [si] dijera que la sencillez no juega un papel importante y continuo","Substitution","D.N.M","que",0,"si",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1045","IHL1","IHL1_2","en mi vida hoy en día: (sino que) funciona como un pilar de mi existencia","Excess word(s)","D.N.M","sino que",0,NA,0,0,586,2,38,0.0648464163822526,1,0.00170648464163823,0.0072992700729927
"1046","IHL1","IHL1_2","se desmoronaría como si hubiera [sido] tragado por un agujero negro","Ellipsis","D.N.M",NA,0,"sido",0,0,586,2,38,0.0648464163822526,4,0.0068259385665529,0.0072992700729927
"1047","IHL1","IHL1_2","no me parece una idea inteligente (que complique) [complicar] excesivamente las cosas","Analysis","D.N.M","que complique",0,"complicar",0,0,586,2,38,0.0648464163822526,1,0.00170648464163823,0.0072992700729927
"1048","IHL1","IHL1_2","(para) [como] referencia, Mam Tor significa ""la colina maternal""","Substitution","D.N.M","para",1,"como",4,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1049","IHL1","IHL1_2","el (azul) cielo [azul] me caliente lo suficiente como para que me sienta contenta","Order","D.M.","azul",0,"azul",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0
"1050","IHL1","IHL1_2","a pesar del fuerte viento que intenta (empujarme) [impedirme] avanzar","Substitution","D.N.M","empujarme",0,"impedirme",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1051","IHL1","IHL1_2","el cielo juega con el sol durante (finos) [espléndidos] días como hoy","Substitution","I.M.","finos",0,"espléndidos",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.00364963503649635
"1052","IHL1","IHL1_2","detrás de las nubes (alcochadas) [acolchadas]","Creation","I.M.","alcochadas",0,"acolchadas",0,0,586,2,38,0.0648464163822526,2,0.00341296928327645,0.00364963503649635
"1053","IHL1","IHL1_2","no obstante, siempre triunfa (el) [la] esfera de fuego","Gender","D.N.M","el",0,"la",0,0,586,2,38,0.0648464163822526,1,0.00170648464163823,0.0072992700729927
"1054","IHL1","IHL1_2","este clima apacible me (queda) [sienta] muy bien","Substitution","D.N.M","queda",0,"sienta",0,0,586,2,38,0.0648464163822526,8,0.0136518771331058,0.0072992700729927
"1055","IHL1","IHL1_2","hasta que se alcanza (al) [el] horizonte donde el verde se encuentra con el azul","Government","D.N.M","alcochadas",0,"el",3,0,586,2,38,0.0648464163822526,6,0.0102389078498294,0.0072992700729927
"1056","IHL1","IHL1_2","(mostrando) [mostrándose] la belleza el uno al otro en su contraste","Pronoun","D.N.M","mostrando",0,"mostrándose",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0.0072992700729927
"1057","IHL1","IHL1_2","un camino de piedrita me lleva a escalar para [disfrutar de] las vistas en toda su amplitud","Ellipsis","D.N.M",NA,0,"disfrutar de",0,0,586,2,38,0.0648464163822526,4,0.0068259385665529,0.0072992700729927
"1058","IHL1","IHL1_2","un camino de piedrita me lleva a escalar para disfrutar de las vistas en (expansión) [toda su amplitud]","Synthesis","R","expansión",0,"toda su amplitud",0,0,586,2,38,0.0648464163822526,3,0.00511945392491468,0
"1059","IHL1","IHL1_2","el (puro) aire [puro] me llena los pulmones","Order","D.M.","puro",0,"puro",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0
"1060","IHL1","IHL1_2","el aire puro [me] llena los pulmones","Pronoun","D.N.M",NA,0,"me",7,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0.0072992700729927
"1061","IHL1","IHL1_2","el aire puro me llena los pulmones, que [se] expanden como si se estuvieran volviendo a llenar","Pronoun","D.N.M",NA,0,"se",7,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0.0072992700729927
"1062","IHL1","IHL1_2","con cada respiro [me] viene una sensación de tranquilidad incomparable","Pronoun","D.N.M",NA,0,"me",7,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0.0072992700729927
"1063","IHL1","IHL1_2","[puesto] que a mi alma le vale la pena subir","Ellipsis","D.N.M",NA,0,"puesto",0,0,586,2,38,0.0648464163822526,4,0.0068259385665529,0.0072992700729927
"1064","IHL1","IHL1_2","puesto que [a] mi alma le vale la pena subir","Government","D.N.M",NA,0,"a",0,0,586,2,38,0.0648464163822526,6,0.0102389078498294,0.0072992700729927
"1065","IHL1","IHL1_2","puesto que a mi alma [le] vale la pena subir","Pronoun","D.N.M",NA,0,"le",0,0,586,2,38,0.0648464163822526,5,0.00853242320819113,0.0072992700729927
"1066","IHL1","IHL1_2","puesto que a mi alma le vale la pena (de) subir","Government","D.N.M","de",1,NA,0,0,586,2,38,0.0648464163822526,6,0.0102389078498294,0.0072992700729927
"1067","IHL1","IHL1_2","sin mencionar las vistas panorámicas que abruman (a) los ojos","Government","D.N.M","a",0,NA,0,0,586,2,38,0.0648464163822526,6,0.0102389078498294,0.0072992700729927
"1068","IHL1","IHL1_3","es un concepto centrado en el crecimiento financiero y [el] desarrollo industrial","Determination","D.N.M",NA,0,"el",2,0,312,3,31,0.0993589743589744,3,0.00961538461538462,0.0477815699658703
"1069","IHL1","IHL1_3","la conferenciante toma partido (en) [al] decir que necesitamos","Government","D.N.M","en",0,"al",0,0,312,3,31,0.0993589743589744,7,0.0224358974358974,0.0477815699658703
"1070","IHL1","IHL1_3","que no pueden asimilar (con) el grandísimo crecimiento","Government","D.N.M","con",0,NA,0,0,312,3,31,0.0993589743589744,7,0.0224358974358974,0.0477815699658703
"1071","IHL1","IHL1_3","estoy totalmente de acuerdo con la conferenciante (con) [en] que necesitamos aprovechar","Government","D.N.M","con",0,"en",0,0,312,3,31,0.0993589743589744,7,0.0224358974358974,0.0477815699658703
"1072","IHL1","IHL1_3","debido a la (mal) [mala] distribución de la riqueza","Gender","D.N.M","mal",0,"mala",0,0,312,3,31,0.0993589743589744,3,0.00961538461538462,0.0477815699658703
"1073","IHL1","IHL1_3","y que su (ser) [existencia] ha mejorado la división del trabajo","Substitution","None","ser",0,"existencia",1,0,312,3,31,0.0993589743589744,8,0.0256410256410256,0.00170648464163823
"1074","IHL1","IHL1_3","es un acontecimiento perjudicial que (continua dañar) [sigue dañando] a muchas comunidades","Creation","D.N.M","continua dañar",0,"sigue dañando",0,0,312,3,31,0.0993589743589744,3,0.00961538461538462,0.0477815699658703
"1075","IHL1","IHL1_3","a medida que aprovechamos (de) algunas de las oportunidades","Government","D.N.M","de",0,NA,0,0,312,3,31,0.0993589743589744,7,0.0224358974358974,0.0477815699658703
